OrderID;SupplierID;PartNumber;OrderDate;DeliveryDate;OnTimeDelivery;LeadTime;QualityScore;Cost
9148;S3;P530;2023-06-30;2023-07-09;Sí;9;1,00;3887,62
9149;S7;P765;2023-11-15;2023-11-20;Sí;5;4,72;15353,67
9150;S6;P806;2023-01-24;2023-02-10;Sí;17;2,46;8231,01
9151;S10;P210;2023-08-21;2023-08-26;Sí;5;3,80;6408,32
9152;S2;P290;2023-08-02;2023-08-05;Sí;3;4,07;9047,33
9153;S5;P855;2023-02-11;2023-02-26;Sí;15;3,87;16661,02
9154;S5;P227;2023-06-30;2023-07-07;Sí;7;5,00;8749,57
9155;S9;P761;2023-12-19;2023-12-25;No;6;5,00;7468,70
9156;S5;P375;2023-11-22;2023-11-29;Sí;7;1,00;500,00
9157;S4;P427;2023-11-15;2023-11-18;Sí;3;4,66;2795,08
9158;S10;P714;2023-06-05;2023-06-18;Sí;13;3,41;6336,08
9159;S8;P999;2023-12-07;2023-12-21;Sí;14;1,64;500,00
9160;S9;P446;2023-02-20;2023-03-04;Sí;12;3,50;11378,62
9161;S1;P788;2023-05-09;2023-05-18;Sí;9;4,32;500,00
9162;S3;P787;2023-09-06;2023-09-26;Sí;20;4,99;500,00
9163;S5;P552;2023-08-24;2023-08-27;Sí;3;5,00;6253,50
9164;S1;P231;2023-10-12;2023-10-15;Sí;3;5,00;4602,50
9165;S5;P745;2023-12-01;2023-12-04;Sí;3;3,04;2181,43
9166;S3;P419;2023-02-10;2023-02-13;Sí;3;3,00;7406,99
9167;S2;P156;2023-02-18;2023-03-01;Sí;11;4,55;12122,06
9168;S7;P632;2023-05-12;2023-05-28;Sí;16;4,90;500,00
9169;S1;P127;2023-07-16;2023-07-19;No;3;1,96;500,00
9170;S8;P450;2023-05-22;2023-05-31;Sí;9;5,00;14218,58
9171;S4;P376;2023-11-14;2023-11-17;Sí;3;1,00;10341,16
9172;S3;P352;2023-06-28;2023-07-01;Sí;3;4,67;500,00
9173;S8;P335;2023-09-06;2023-09-16;Sí;10;2,84;500,00
9174;S8;P890;2023-04-02;2023-04-05;Sí;3;5,00;500,00
9175;S7;P845;2023-12-02;2023-12-15;Sí;13;1,00;3520,24
9176;S6;P318;2023-02-26;2023-03-08;Sí;10;4,22;7957,63
9177;S3;P800;2023-09-26;2023-09-30;Sí;4;3,34;500,00
9178;S4;P966;2023-09-26;2023-09-29;Sí;3;2,18;6206,62
9179;S7;P470;2023-01-07;2023-01-24;Sí;17;2,57;1543,70
9180;S1;P328;2023-03-24;2023-03-27;Sí;3;3,37;3698,19
9181;S10;P198;2023-11-10;2023-11-15;Sí;5;2,31;6958,77
9182;S5;P297;2023-05-10;2023-05-14;Sí;4;4,55;20000,00
9183;S3;P826;2023-01-19;2023-02-01;Sí;13;5,00;6061,78
9184;S4;P970;2023-03-23;2023-04-07;Sí;15;5,00;5706,68
9185;S9;P923;2023-09-17;2023-10-08;No;21;3,67;9378,91
9186;S1;P249;2023-08-28;2023-09-05;Sí;8;5,00;5221,45
9187;S6;P365;2023-11-26;2023-12-04;Sí;8;4,91;9479,31
9188;S7;P617;2023-10-25;2023-11-05;Sí;11;1,00;10737,42
9189;S6;P732;2023-07-25;2023-07-31;Sí;6;1,10;8850,77
9190;S5;P253;2023-06-07;2023-06-19;Sí;12;1,00;9620,90
9191;S8;P459;2023-01-19;2023-01-22;Sí;3;1,00;13544,86
9192;S5;P141;2023-05-21;2023-06-09;No;19;3,11;11445,78
9193;S4;P778;2023-05-15;2023-05-28;Sí;13;5,00;1951,23
9194;S2;P169;2023-01-29;2023-02-09;Sí;11;5,00;9796,22
9195;S4;P121;2023-09-01;2023-09-04;Sí;3;5,00;3230,64
9196;S7;P327;2023-06-28;2023-07-01;No;3;4,33;8388,43
9197;S4;P360;2023-08-26;2023-08-30;Sí;4;4,07;10591,79
9198;S9;P893;2023-08-24;2023-08-27;Sí;3;3,50;500,00
9199;S1;P902;2023-08-25;2023-08-29;Sí;4;2,56;5176,63
9200;S9;P509;2023-01-09;2023-01-16;Sí;7;3,30;9339,04
9201;S9;P726;2023-11-24;2023-12-04;Sí;10;4,96;12529,70
9202;S10;P564;2023-05-17;2023-05-30;Sí;13;5,00;11351,89
9203;S3;P771;2023-09-28;2023-10-01;Sí;3;1,48;5076,57
9204;S10;P935;2023-02-13;2023-03-01;Sí;16;4,38;12153,26
9205;S3;P804;2023-01-05;2023-01-21;Sí;16;2,30;4021,56
9206;S8;P946;2023-03-10;2023-03-21;Sí;11;1,28;13899,28
9207;S8;P977;2023-08-11;2023-08-24;Sí;13;2,63;12185,09
9208;S9;P563;2023-08-22;2023-09-03;Sí;12;5,00;564,52
9209;S4;P267;2023-06-08;2023-06-21;Sí;13;3,67;7148,38
9210;S8;P984;2023-07-03;2023-07-16;Sí;13;5,00;11413,40
9211;S4;P367;2023-02-02;2023-02-05;Sí;3;5,00;3568,34
9212;S10;P959;2023-11-03;2023-11-07;Sí;4;5,00;6506,68
9213;S3;P181;2023-04-23;2023-05-11;Sí;18;4,13;4537,10
9214;S6;P409;2023-08-26;2023-09-02;Sí;7;5,00;10028,81
9215;S6;P262;2023-09-30;2023-10-16;Sí;16;4,44;8552,84
9216;S10;P239;2023-07-05;2023-07-08;No;3;3,06;8591,60
9217;S7;P155;2023-04-11;2023-04-28;Sí;17;3,53;9606,67
9218;S8;P910;2023-05-17;2023-05-20;Sí;3;4,87;4482,38
9219;S9;P531;2023-07-05;2023-07-15;Sí;10;1,60;5006,32
9220;S1;P855;2023-02-15;2023-02-20;No;5;2,89;6112,46
9221;S4;P436;2023-10-23;2023-10-31;No;8;4,14;11703,21
9222;S5;P332;2023-06-25;2023-06-29;Sí;4;5,00;5402,79
9223;S7;P644;2023-09-03;2023-09-10;Sí;7;1,53;7424,25
9224;S7;P585;2023-03-23;2023-04-04;No;12;3,47;5699,21
9225;S2;P678;2023-08-10;2023-08-14;Sí;4;4,53;1781,23
9226;S2;P865;2023-03-22;2023-03-31;Sí;9;3,99;4146,25
9227;S8;P366;2023-12-25;2024-01-11;No;17;4,69;2635,54
9228;S3;P887;2023-12-18;2024-01-03;Sí;16;5,00;15708,44
9229;S2;P440;2023-06-05;2023-06-08;Sí;3;3,66;19224,69
9230;S5;P337;2023-12-03;2023-12-06;Sí;3;1,71;12838,84
9231;S1;P320;2023-12-17;2023-12-28;No;11;4,50;8550,41
9232;S2;P894;2023-09-30;2023-10-10;Sí;10;4,88;16969,79
9233;S8;P271;2023-08-04;2023-08-15;Sí;11;5,00;10645,46
9234;S1;P392;2023-01-14;2023-01-27;Sí;13;2,89;500,00
9235;S4;P337;2023-11-21;2023-12-05;Sí;14;1,55;12780,80
9236;S9;P360;2023-01-21;2023-02-02;No;12;3,67;6787,96
9237;S4;P221;2023-02-18;2023-03-07;No;17;2,67;8949,13
9238;S4;P686;2023-01-12;2023-01-18;Sí;6;1,00;16350,63
9239;S8;P741;2023-11-07;2023-11-10;Sí;3;4,81;10962,54
9240;S8;P360;2023-11-11;2023-11-19;Sí;8;2,74;5161,70
9241;S2;P551;2023-10-29;2023-11-20;Sí;22;4,18;9062,47
9242;S1;P585;2023-04-09;2023-04-21;Sí;12;1,00;985,66
9243;S9;P447;2023-06-27;2023-07-10;Sí;13;5,00;4702,20
9244;S3;P105;2023-09-28;2023-10-01;Sí;3;2,29;6982,94
9245;S10;P302;2023-03-01;2023-03-07;Sí;6;3,87;8150,08
9246;S1;P192;2023-08-01;2023-08-04;No;3;1,61;7661,11
9247;S5;P500;2023-08-19;2023-09-06;Sí;18;1,77;9982,55
9248;S8;P718;2023-12-19;2024-01-04;Sí;16;4,48;9819,67
9249;S10;P612;2023-09-18;2023-09-27;Sí;9;1,00;15649,49
9250;S7;P901;2023-01-04;2023-01-07;Sí;3;1,38;13898,10
9251;S2;P609;2023-02-07;2023-02-17;Sí;10;2,85;9285,68
9252;S7;P419;2023-02-03;2023-02-17;No;14;5,00;10538,84
9253;S7;P785;2023-06-02;2023-06-05;Sí;3;5,00;4364,69
9254;S7;P898;2023-11-04;2023-11-17;Sí;13;4,25;6036,24
9255;S8;P441;2023-11-09;2023-11-16;Sí;7;4,87;2209,72
9256;S5;P262;2023-01-14;2023-01-30;Sí;16;5,00;5406,70
9257;S9;P953;2023-12-16;2024-01-08;No;23;3,14;8040,56
9258;S10;P957;2023-12-11;2023-12-17;Sí;6;2,50;4434,47
9259;S5;P939;2023-02-19;2023-02-22;Sí;3;5,00;9353,74
9260;S10;P453;2023-11-28;2023-12-01;Sí;3;5,00;11029,47
9261;S1;P556;2023-07-05;2023-07-14;Sí;9;2,94;2757,40
9262;S7;P347;2023-05-23;2023-05-26;Sí;3;2,44;12836,30
9263;S2;P183;2023-06-23;2023-06-30;Sí;7;4,06;9243,75
9264;S7;P898;2023-07-29;2023-08-01;Sí;3;5,00;11551,79
9265;S10;P434;2023-08-06;2023-08-15;Sí;9;3,98;12403,41
9266;S4;P963;2023-09-26;2023-10-01;No;5;4,48;500,00
9267;S4;P683;2023-04-16;2023-04-25;Sí;9;1,92;13318,12
9268;S8;P153;2023-08-22;2023-08-25;Sí;3;3,08;7915,32
9269;S2;P981;2023-09-30;2023-10-11;No;11;4,89;16091,54
9270;S7;P424;2023-01-19;2023-01-22;No;3;4,30;8697,01
9271;S4;P311;2023-10-22;2023-11-07;Sí;16;5,00;5938,62
9272;S1;P529;2023-12-30;2024-01-21;Sí;22;5,00;13313,67
9273;S5;P373;2023-09-26;2023-09-29;Sí;3;5,00;9932,91
9274;S7;P575;2023-10-15;2023-10-18;Sí;3;2,36;10980,61
9275;S10;P402;2023-09-20;2023-09-26;No;6;4,79;12918,58
9276;S3;P809;2023-06-17;2023-07-01;Sí;14;1,22;8080,07
9277;S9;P996;2023-11-18;2023-11-29;Sí;11;3,65;11923,48
9278;S2;P709;2023-04-26;2023-05-08;Sí;12;5,00;2567,68
9279;S9;P397;2023-01-07;2023-01-16;Sí;9;3,37;9556,27
9280;S6;P945;2023-06-15;2023-06-20;Sí;5;5,00;6340,59
9281;S3;P684;2023-03-21;2023-04-02;Sí;12;5,00;14795,86
9282;S7;P224;2023-11-06;2023-11-17;Sí;11;3,66;9290,00
9283;S5;P377;2023-05-22;2023-06-03;No;12;4,11;8660,80
9284;S7;P200;2023-02-02;2023-02-10;Sí;8;1,92;4747,90
9285;S2;P426;2023-10-23;2023-10-26;Sí;3;5,00;7457,85
9286;S1;P968;2023-09-07;2023-09-13;Sí;6;4,95;11362,01
9287;S6;P918;2023-07-08;2023-07-13;Sí;5;5,00;12097,64
9288;S8;P322;2023-03-19;2023-03-22;No;3;5,00;7722,83
9289;S6;P128;2023-06-09;2023-06-18;No;9;4,00;4806,68
9290;S8;P562;2023-08-27;2023-08-30;Sí;3;5,00;1937,26
9291;S1;P672;2023-03-16;2023-03-19;Sí;3;4,65;12578,79
9292;S2;P817;2023-01-24;2023-02-04;Sí;11;5,00;4229,67
9293;S7;P304;2023-12-19;2023-12-29;Sí;10;3,05;7781,08
9294;S7;P228;2023-04-22;2023-04-25;Sí;3;5,00;500,00
9295;S10;P785;2023-12-11;2023-12-28;No;17;5,00;10359,27
9296;S6;P963;2023-04-01;2023-04-08;No;7;5,00;6851,67
9297;S8;P566;2023-08-10;2023-08-23;Sí;13;3,91;8886,91
9298;S6;P722;2023-10-30;2023-11-11;Sí;12;1,00;8232,10
9299;S9;P551;2023-03-07;2023-03-11;Sí;4;2,24;6917,07
9300;S3;P285;2023-09-10;2023-09-22;Sí;12;3,78;12642,44
9301;S10;P274;2023-05-27;2023-06-01;Sí;5;5,00;7464,68
9302;S2;P135;2023-10-07;2023-10-10;Sí;3;2,48;5404,85
9303;S3;P477;2023-11-06;2023-11-09;Sí;3;5,00;14417,76
9304;S3;P277;2023-07-07;2023-07-15;Sí;8;4,97;5248,72
9305;S7;P777;2023-11-18;2023-12-06;Sí;18;4,68;3918,57
9306;S8;P386;2023-11-05;2023-11-08;Sí;3;3,72;3456,10
9307;S7;P958;2023-05-20;2023-05-23;No;3;5,00;5434,98
9308;S2;P143;2023-01-26;2023-02-10;Sí;15;3,76;2799,37
9309;S4;P373;2023-09-05;2023-09-08;Sí;3;5,00;15688,14
9310;S10;P912;2023-08-16;2023-08-21;Sí;5;5,00;8897,47
9311;S4;P441;2023-01-10;2023-01-21;Sí;11;3,02;8566,34
9312;S2;P520;2023-11-20;2023-12-02;Sí;12;2,17;5134,00
9313;S10;P473;2023-12-19;2023-12-26;No;7;4,67;7109,86
9314;S1;P185;2023-06-12;2023-06-15;Sí;3;5,00;500,00
9315;S3;P677;2023-10-08;2023-10-18;No;10;1,00;6325,41
9316;S7;P429;2023-12-01;2023-12-09;Sí;8;5,00;13231,39
9317;S6;P664;2023-02-18;2023-02-26;Sí;8;2,77;500,00
9318;S5;P780;2023-10-28;2023-10-31;Sí;3;1,00;14154,77
9319;S2;P240;2023-08-27;2023-09-06;No;10;2,22;9377,22
9320;S6;P915;2023-05-04;2023-05-19;No;15;5,00;2283,50
9321;S6;P263;2023-11-13;2023-11-18;No;5;5,00;3198,18
9322;S10;P905;2023-11-14;2023-11-28;Sí;14;3,02;10183,03
9323;S9;P854;2023-07-28;2023-07-31;Sí;3;5,00;6669,81
9324;S7;P681;2023-08-06;2023-08-29;Sí;23;2,64;2282,83
9325;S3;P432;2023-11-01;2023-11-06;Sí;5;1,00;12977,18
9326;S2;P312;2023-12-23;2023-12-28;Sí;5;3,79;17068,38
9327;S2;P241;2023-02-25;2023-02-28;Sí;3;5,00;13570,22
9328;S9;P954;2023-01-19;2023-02-03;Sí;15;4,56;10679,88
9329;S7;P331;2023-01-17;2023-02-15;Sí;29;4,07;8994,51
9330;S6;P409;2023-03-06;2023-03-16;Sí;10;2,61;7048,58
9331;S3;P624;2023-04-11;2023-04-14;Sí;3;2,61;5524,39
9332;S8;P407;2023-03-24;2023-04-05;Sí;12;3,98;9054,07
9333;S4;P875;2023-11-05;2023-11-17;Sí;12;1,00;13903,56
9334;S9;P573;2023-12-23;2023-12-28;Sí;5;4,33;4823,43
9335;S10;P179;2023-07-10;2023-07-13;Sí;3;3,90;6575,24
9336;S1;P191;2023-08-12;2023-08-15;Sí;3;3,34;10408,52
9337;S2;P713;2023-07-13;2023-07-28;Sí;15;2,68;13275,01
9338;S1;P662;2023-05-08;2023-05-26;Sí;18;1,00;7955,70
9339;S6;P819;2023-12-23;2023-12-26;Sí;3;3,37;12380,45
9340;S6;P770;2023-09-26;2023-09-30;Sí;4;2,91;9229,70
9341;S4;P309;2023-03-24;2023-04-06;No;13;4,14;14345,74
9342;S1;P775;2023-08-18;2023-08-21;Sí;3;3,64;5705,89
9343;S8;P279;2023-09-03;2023-09-07;No;4;1,41;14807,14
9344;S3;P491;2023-11-22;2023-12-04;Sí;12;5,00;500,00
9345;S1;P978;2023-01-07;2023-01-11;Sí;4;4,97;2832,84
9346;S7;P417;2023-05-07;2023-05-20;Sí;13;5,00;1188,30
9347;S4;P100;2023-09-16;2023-09-19;Sí;3;4,58;4325,49
9348;S1;P623;2023-03-06;2023-03-11;No;5;4,51;7122,67
9349;S5;P140;2023-08-26;2023-09-06;Sí;11;5,00;7411,78
9350;S8;P754;2023-08-02;2023-08-29;Sí;27;5,00;500,00
9351;S9;P653;2023-06-01;2023-06-04;Sí;3;2,41;3837,51
9352;S2;P941;2023-04-14;2023-04-22;Sí;8;4,12;7838,29
9353;S9;P802;2023-02-11;2023-02-24;Sí;13;4,97;3949,55
9354;S6;P291;2023-07-28;2023-07-31;Sí;3;3,75;18984,57
9355;S3;P487;2023-07-03;2023-07-15;Sí;12;2,56;5301,10
9356;S10;P389;2023-02-09;2023-02-17;No;8;5,00;7241,67
9357;S7;P727;2023-01-29;2023-02-04;Sí;6;5,00;5737,88
9358;S7;P849;2023-01-22;2023-01-29;Sí;7;2,85;10667,34
9359;S8;P701;2023-09-17;2023-09-20;No;3;5,00;7657,52
9360;S8;P888;2023-02-08;2023-02-11;Sí;3;5,00;6559,09
9361;S3;P407;2023-09-19;2023-09-27;Sí;8;5,00;2774,01
9362;S8;P953;2023-12-02;2023-12-08;Sí;6;1,00;2366,86
9363;S10;P187;2023-06-30;2023-07-12;Sí;12;5,00;16144,45
9364;S1;P536;2023-10-18;2023-10-27;Sí;9;4,18;2855,61
9365;S2;P704;2023-09-06;2023-10-01;Sí;25;5,00;6668,19
9366;S1;P464;2023-03-29;2023-04-01;Sí;3;3,29;1893,91
9367;S8;P444;2023-02-26;2023-03-26;No;28;2,34;1545,69
9368;S9;P588;2023-01-03;2023-01-23;Sí;20;2,06;500,00
9369;S2;P487;2023-09-17;2023-10-01;Sí;14;1,48;6969,26
9370;S8;P321;2023-04-06;2023-04-09;Sí;3;3,38;4395,12
9371;S5;P907;2023-10-08;2023-10-20;Sí;12;2,86;14703,70
9372;S2;P528;2023-08-03;2023-08-12;No;9;2,91;4265,97
9373;S5;P392;2023-11-07;2023-11-18;Sí;11;5,00;7640,89
9374;S4;P206;2023-11-13;2023-11-16;No;3;4,76;2296,40
9375;S1;P467;2023-11-06;2023-11-17;Sí;11;3,69;9219,38
9376;S3;P524;2023-04-19;2023-04-22;Sí;3;5,00;5739,43
9377;S7;P166;2023-11-24;2023-12-01;Sí;7;3,24;5966,19
9378;S9;P185;2023-05-07;2023-05-10;No;3;1,39;11750,97
9379;S1;P836;2023-11-09;2023-11-15;Sí;6;3,82;500,00
9380;S10;P125;2023-04-30;2023-05-15;Sí;15;2,30;14936,53
9381;S5;P301;2023-02-17;2023-02-26;Sí;9;2,84;12091,48
9382;S5;P753;2023-10-17;2023-10-25;Sí;8;5,00;500,00
9383;S9;P948;2023-10-08;2023-10-16;Sí;8;5,00;500,00
9384;S3;P495;2023-06-18;2023-07-01;Sí;13;4,94;11781,74
9385;S5;P756;2023-05-24;2023-05-27;Sí;3;5,00;4466,68
9386;S4;P638;2023-03-29;2023-04-08;No;10;5,00;13835,79
9387;S2;P978;2023-10-15;2023-10-22;Sí;7;5,00;10180,69
9388;S10;P640;2023-05-07;2023-05-28;Sí;21;5,00;3389,62
9389;S4;P471;2023-06-19;2023-06-28;No;9;4,11;10976,61
9390;S5;P293;2023-10-18;2023-10-21;No;3;2,54;5204,21
9391;S2;P781;2023-03-06;2023-03-12;Sí;6;2,33;12697,01
9392;S8;P863;2023-03-28;2023-03-31;Sí;3;3,25;8248,78
9393;S5;P690;2023-11-02;2023-11-05;Sí;3;3,13;6506,23
9394;S2;P846;2023-10-21;2023-11-03;Sí;13;5,00;6174,69
9395;S9;P769;2023-09-04;2023-09-07;Sí;3;5,00;5509,98
9396;S9;P851;2023-05-13;2023-05-18;Sí;5;5,00;10739,91
9397;S2;P769;2023-09-08;2023-09-11;Sí;3;4,13;7018,96
9398;S7;P426;2023-10-15;2023-10-18;Sí;3;3,51;15377,86
9399;S5;P666;2023-05-29;2023-06-14;Sí;16;4,54;17421,42
9400;S6;P240;2023-08-09;2023-08-12;Sí;3;2,59;14245,90
9401;S9;P457;2023-04-28;2023-05-01;Sí;3;4,77;14989,56
9402;S10;P153;2023-11-21;2023-12-01;Sí;10;2,03;2293,74
9403;S1;P973;2023-09-17;2023-09-20;No;3;4,96;17588,12
9404;S5;P749;2023-08-31;2023-09-03;Sí;3;1,71;16578,84
9405;S9;P359;2023-08-28;2023-09-04;Sí;7;2,38;8719,45
9406;S9;P775;2023-02-11;2023-02-14;Sí;3;4,19;500,00
9407;S8;P406;2023-12-17;2023-12-31;No;14;5,00;6405,47
9408;S10;P143;2023-12-23;2023-12-30;No;7;1,06;11357,82
9409;S6;P295;2023-10-12;2023-10-18;No;6;4,11;9874,85
9410;S7;P427;2023-06-13;2023-06-25;Sí;12;2,95;15289,78
9411;S5;P126;2023-05-01;2023-05-08;Sí;7;3,42;10940,43
9412;S6;P557;2023-07-30;2023-08-12;Sí;13;4,83;4026,64
9413;S7;P712;2023-01-29;2023-02-01;No;3;3,90;10684,83
9414;S7;P458;2023-08-14;2023-08-20;Sí;6;5,00;2340,63
9415;S4;P431;2023-06-18;2023-06-21;No;3;5,00;7582,97
9416;S9;P563;2023-10-21;2023-11-02;Sí;12;5,00;6207,05
9417;S8;P433;2023-01-29;2023-02-12;Sí;14;4,08;6285,97
9418;S8;P817;2023-04-12;2023-05-03;Sí;21;2,02;13295,35
9419;S5;P601;2023-09-25;2023-09-28;No;3;3,67;6388,77
9420;S8;P702;2023-10-20;2023-10-31;Sí;11;4,16;5808,92
9421;S4;P818;2023-11-08;2023-11-15;Sí;7;1,97;7955,29
9422;S9;P872;2023-07-24;2023-08-03;Sí;10;5,00;2640,89
9423;S9;P288;2023-02-19;2023-03-07;Sí;16;5,00;8521,29
9424;S4;P703;2023-03-09;2023-03-14;Sí;5;1,00;2090,01
9425;S6;P957;2023-07-11;2023-07-25;Sí;14;4,74;2880,08
9426;S4;P255;2023-11-06;2023-11-22;Sí;16;1,27;12096,78
9427;S3;P507;2023-12-26;2023-12-31;Sí;5;4,09;5294,10
9428;S9;P994;2023-02-21;2023-03-03;Sí;10;1,00;10868,19
9429;S9;P740;2023-03-04;2023-03-07;No;3;1,00;4487,65
9430;S3;P293;2023-02-13;2023-02-18;Sí;5;2,92;8226,62
9431;S5;P845;2023-08-29;2023-09-01;Sí;3;4,62;6563,88
9432;S5;P413;2023-11-23;2023-11-26;No;3;2,43;6130,42
9433;S10;P233;2023-11-10;2023-11-13;No;3;5,00;8408,36
9434;S1;P787;2023-04-03;2023-04-06;Sí;3;2,48;9492,98
9435;S9;P326;2023-06-14;2023-06-25;Sí;11;5,00;927,63
9436;S7;P288;2023-10-06;2023-10-26;Sí;20;1,94;9039,46
9437;S7;P805;2023-11-27;2023-12-03;Sí;6;1,96;500,00
9438;S2;P194;2023-01-04;2023-01-07;Sí;3;1,78;500,00
9439;S10;P206;2023-09-19;2023-09-22;Sí;3;5,00;6169,97
9440;S8;P532;2023-01-15;2023-01-21;Sí;6;2,63;9641,34
9441;S8;P296;2023-05-05;2023-05-10;Sí;5;3,92;2154,32
9442;S9;P512;2023-06-17;2023-06-23;Sí;6;5,00;6167,31
9443;S3;P331;2023-04-16;2023-05-11;Sí;25;4,04;12856,65
9444;S1;P818;2023-10-12;2023-10-30;No;18;1,00;7576,87
9445;S6;P700;2023-08-30;2023-09-02;No;3;5,00;11819,63
9446;S1;P289;2023-09-05;2023-09-08;Sí;3;3,19;16499,59
9447;S5;P514;2023-08-11;2023-08-15;Sí;4;5,00;3476,12
9448;S1;P498;2023-01-05;2023-01-17;No;12;4,68;15640,49
9449;S4;P321;2023-10-29;2023-11-01;No;3;4,92;4383,39
9450;S9;P871;2023-12-02;2023-12-20;Sí;18;5,00;11653,40
9451;S3;P763;2023-07-03;2023-07-12;Sí;9;5,00;6074,18
9452;S8;P926;2023-09-05;2023-09-09;No;4;2,84;9024,23
9453;S5;P774;2023-05-02;2023-05-05;No;3;5,00;9107,81
9454;S10;P935;2023-02-25;2023-03-04;Sí;7;3,02;6786,30
9455;S4;P847;2023-06-12;2023-06-21;Sí;9;5,00;6214,56
9456;S1;P295;2023-08-27;2023-08-30;No;3;4,20;500,00
9457;S9;P784;2023-12-13;2024-01-02;Sí;20;5,00;19209,81
9458;S2;P551;2023-05-17;2023-05-23;Sí;6;4,16;10168,41
9459;S3;P968;2023-03-05;2023-03-21;Sí;16;1,95;7774,14
9460;S5;P144;2023-09-19;2023-09-27;Sí;8;1,00;910,01
9461;S5;P993;2023-08-25;2023-08-30;Sí;5;3,19;2209,40
9462;S2;P299;2023-08-24;2023-08-28;Sí;4;4,03;10516,94
9463;S6;P274;2023-01-11;2023-01-19;Sí;8;4,69;7567,65
9464;S7;P528;2023-04-29;2023-05-04;Sí;5;2,29;2892,11
9465;S1;P609;2023-05-07;2023-05-15;Sí;8;5,00;10055,11
9466;S4;P507;2023-12-09;2023-12-25;Sí;16;5,00;2260,28
9467;S5;P137;2023-07-31;2023-08-13;Sí;13;4,55;9585,63
9468;S1;P305;2023-04-13;2023-04-16;Sí;3;3,99;11475,72
9469;S2;P171;2023-04-22;2023-05-02;Sí;10;5,00;500,00
9470;S2;P677;2023-05-09;2023-05-12;Sí;3;3,90;947,40
9471;S6;P836;2023-03-05;2023-03-12;Sí;7;4,30;3417,97
9472;S3;P967;2023-07-24;2023-08-04;Sí;11;5,00;10399,91
9473;S9;P422;2023-05-12;2023-05-24;Sí;12;3,66;3974,26
9474;S7;P234;2023-04-12;2023-04-15;No;3;5,00;17940,51
9475;S8;P845;2023-01-13;2023-01-23;Sí;10;5,00;8626,65
9476;S6;P647;2023-10-28;2023-10-31;Sí;3;2,81;13317,08
9477;S10;P193;2023-05-03;2023-05-06;Sí;3;4,99;8491,93
9478;S3;P143;2023-03-21;2023-04-01;Sí;11;2,31;1588,74
9479;S4;P416;2023-09-27;2023-10-08;Sí;11;4,13;5777,50
9480;S4;P368;2023-08-02;2023-08-21;No;19;5,00;12625,46
9481;S3;P953;2023-12-30;2024-01-08;Sí;9;4,39;15844,50
9482;S8;P730;2023-10-15;2023-10-21;Sí;6;5,00;18095,57
9483;S8;P984;2023-10-05;2023-10-10;Sí;5;1,64;14333,61
9484;S10;P305;2023-05-08;2023-06-05;Sí;28;5,00;3447,75
9485;S3;P968;2023-11-05;2023-11-17;Sí;12;4,41;8675,85
9486;S10;P306;2023-02-16;2023-02-23;Sí;7;5,00;6394,22
9487;S8;P805;2023-10-12;2023-10-15;Sí;3;4,97;5450,94
9488;S4;P954;2023-06-21;2023-07-01;No;10;4,64;3111,74
9489;S2;P384;2023-12-20;2023-12-23;Sí;3;4,10;16807,05
9490;S7;P537;2023-09-14;2023-10-02;Sí;18;5,00;9145,16
9491;S5;P139;2023-01-13;2023-01-25;No;12;4,93;500,00
9492;S8;P335;2023-06-12;2023-06-17;Sí;5;4,13;3676,41
9493;S9;P190;2023-10-19;2023-10-22;Sí;3;5,00;1999,24
9494;S9;P961;2023-04-05;2023-04-08;Sí;3;2,42;15370,00
9495;S1;P305;2023-09-16;2023-09-29;Sí;13;5,00;5088,66
9496;S2;P118;2023-05-01;2023-05-14;No;13;4,13;10020,84
9497;S4;P770;2023-03-10;2023-03-13;Sí;3;5,00;6864,84
9498;S3;P164;2023-04-16;2023-04-23;Sí;7;5,00;8598,27
9499;S1;P222;2023-12-30;2024-01-14;Sí;15;3,47;9419,38
9500;S4;P486;2023-09-03;2023-09-06;Sí;3;3,88;11053,61
9501;S7;P234;2023-05-11;2023-05-17;Sí;6;4,06;2820,53
9502;S2;P899;2023-12-22;2023-12-25;Sí;3;5,00;500,00
9503;S2;P111;2023-07-22;2023-07-31;No;9;5,00;7123,17
9504;S6;P474;2023-11-28;2023-12-01;Sí;3;5,00;500,00
9505;S10;P233;2023-03-21;2023-03-24;Sí;3;2,07;500,00
9506;S1;P980;2023-08-03;2023-08-07;Sí;4;3,49;7791,61
9507;S10;P298;2023-04-04;2023-04-15;No;11;1,40;6916,44
9508;S2;P119;2023-05-02;2023-05-05;Sí;3;5,00;4343,62
9509;S7;P684;2023-04-02;2023-04-05;Sí;3;3,43;3226,77
9510;S5;P873;2023-07-25;2023-07-28;Sí;3;2,01;15470,46
9511;S10;P838;2023-07-01;2023-07-20;Sí;19;3,69;13247,97
9512;S1;P336;2023-08-26;2023-09-01;Sí;6;3,81;10501,10
9513;S4;P732;2023-04-06;2023-04-22;Sí;16;3,77;14440,60
9514;S1;P533;2023-04-17;2023-04-23;Sí;6;3,52;11080,74
9515;S5;P171;2023-10-23;2023-10-26;No;3;3,99;8007,67
9516;S10;P115;2023-06-22;2023-07-11;Sí;19;5,00;6559,13
9517;S5;P253;2023-09-23;2023-09-27;Sí;4;3,49;2648,44
9518;S1;P881;2023-07-23;2023-08-02;Sí;10;1,19;12206,46
